tbl1,attr1,tbl2,attr2,r_val,p_val,samples,flag
"SYB65_1_202209_Population, Surface Area and Density",Population mid-year estimates for females (millions),SYB65_154_202209_Health Personnel,Health personnel: Nurses and midwives (number),0.6057945135222095,0.0008118308323104,27,region_and_year
"SYB65_1_202209_Population, Surface Area and Density",Population mid-year estimates for females (millions),SYB65_154_202209_Health Personnel,Health personnel: Physicians (number),0.5673959980765015,1.014266696966976e-06,64,region_and_year
"SYB65_1_202209_Population, Surface Area and Density",Population mid-year estimates for females (millions),SYB65_226_202209_Net Disbursements from Official ODA to Recipients,Net official development assistance received: Multilateral (millions of US dollars),0.2221886961910924,3.746273258795322e-06,425,region_and_year
"SYB65_1_202209_Population, Surface Area and Density",Population mid-year estimates for females (millions),SYB65_123_202209_Total Imports Exports and Balance of Trade,Exports FOB (millions of US dollars),0.4888754037407798,4.132762487234935e-13,195,region_and_year
"SYB65_1_202209_Population, Surface Area and Density",Population mid-year estimates for females (millions),SYB65_123_202209_Total Imports Exports and Balance of Trade,Imports CIF (millions of US dollars),0.2186186028246741,0.0151278650910208,123,region_and_year
"SYB65_1_202209_Population, Surface Area and Density",Population mid-year estimates for females (millions),SYB65_327_202209_International Migrants and Refugees,Total population of concern to UNHCR (number),0.2939011718134378,0.000689049190717,130,region_and_year
"SYB65_1_202209_Population, Surface Area and Density",Population mid-year estimates for females (millions),SYB65_327_202209_International Migrants and Refugees,Total refugees and people in refugee-like situations (number),0.2191771531379642,0.0035662274505044,175,region_and_year
SYB65_329_202209_Labour Force and Unemployment,Labour force participation - Female,SYB65_329_202209_Labour Force and Unemployment,Labour force participation - Male,0.4613366219360701,5.350164604478131e-49,907,region_and_year
SYB65_329_202209_Labour Force and Unemployment,Labour force participation - Female,SYB65_329_202209_Labour Force and Unemployment,Labour force participation - Total,0.8970459487928493,3e-323,907,region_and_year
SYB65_329_202209_Labour Force and Unemployment,Labour force participation - Female,SYB65_329_202209_Labour Force and Unemployment,Unemployment rate - Female,-0.4794046727147747,8.598952890284017e-53,898,region_and_year
SYB65_329_202209_Labour Force and Unemployment,Labour force participation - Female,SYB65_329_202209_Labour Force and Unemployment,Unemployment rate - Male,-0.3039894761885878,1.1826370378204591e-20,898,region_and_year
SYB65_329_202209_Labour Force and Unemployment,Labour force participation - Female,SYB65_329_202209_Labour Force and Unemployment,Unemployment rate - Total,-0.3461699160943265,1.047028994798243e-26,899,region_and_year
SYB65_329_202209_Labour Force and Unemployment,Labour force participation - Female,SYB65_153_202209_Gross Value Added by Economic Activity,"Agriculture, hunting, forestry and fishing (% of gross value added)",0.2031524921033032,1.3657447765788796e-06,556,region_and_year
SYB65_329_202209_Labour Force and Unemployment,Labour force participation - Female,SYB65_264_202209_Patents,Resident patent filings (per million population),0.2860936559864325,0.0007012682909463,137,region_and_year
SYB65_329_202209_Labour Force and Unemployment,Labour force participation - Female,"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators","Maternal mortality ratio (deaths per 100,000 population)",0.2330867680835331,2.5973086409766075e-06,398,region_and_year
SYB65_325_202209_Expenditure on health,Current health expenditure (% of GDP),SYB65_325_202209_Expenditure on health,Domestic general government health expenditure (% of total government expenditure),0.4996769969153234,1.7917212363143798e-72,1131,region_and_year
SYB65_325_202209_Expenditure on health,Current health expenditure (% of GDP),SYB65_264_202209_Patents,Resident patent filings (per million population),0.6289262671167155,6.578708565241633e-32,277,region_and_year
SYB65_325_202209_Expenditure on health,Current health expenditure (% of GDP),"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators","Infant mortality for both sexes (per 1,000 live births)",-0.2755003437603562,7.815752176577305e-08,368,region_and_year
SYB65_325_202209_Expenditure on health,Current health expenditure (% of GDP),"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators",Life expectancy at birth for both sexes (years),0.2712321645522931,1.258248195193745e-07,368,region_and_year
SYB65_325_202209_Expenditure on health,Current health expenditure (% of GDP),"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators",Life expectancy at birth for females (years),0.2701275630011023,1.421373448383283e-07,368,region_and_year
SYB65_325_202209_Expenditure on health,Current health expenditure (% of GDP),"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators",Life expectancy at birth for males (years),0.2617867453911324,3.506559038554396e-07,368,region_and_year
SYB65_325_202209_Expenditure on health,Current health expenditure (% of GDP),"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators","Maternal mortality ratio (deaths per 100,000 population)",-0.2382042543626268,6.4235008043854105e-06,351,region_and_year
SYB65_325_202209_Expenditure on health,Current health expenditure (% of GDP),"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators",Population annual rate of increase (percent),-0.3504693372729055,4.483733440005697e-12,368,region_and_year
SYB65_325_202209_Expenditure on health,Current health expenditure (% of GDP),"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators",Total fertility rate (children per women),-0.2599549361034606,4.258212667915557e-07,368,region_and_year
SYB65_328_202209_Intentional homicides and other crimes,"Percentage of male and female intentional homicide victims, Male",SYB65_328_202209_Intentional homicides and other crimes,"Robbery at the national level, rate per 100,000 population",0.2702608566580201,2.1563498955370597e-07,357,region_and_year
SYB65_328_202209_Intentional homicides and other crimes,"Percentage of male and female intentional homicide victims, Male",SYB65_330_202209_Major Trading Partners,Major trading partner 1 (% of exports),0.2771141561437744,8.421817652100738e-05,196,region_and_year
SYB65_328_202209_Intentional homicides and other crimes,"Percentage of male and female intentional homicide victims, Male",SYB65_330_202209_Major Trading Partners,Major trading partner 1 (% of imports),0.2744987368558928,8.032198202270298e-05,201,region_and_year
SYB65_328_202209_Intentional homicides and other crimes,"Percentage of male and female intentional homicide victims, Male",SYB65_145_202209_Land,Forest cover (% of total land area),0.3364757137937244,1.0520875749278956e-08,275,region_and_year
SYB65_328_202209_Intentional homicides and other crimes,"Percentage of male and female intentional homicide victims, Male",SYB65_285_202209_Research and Development Staff,R & D personnel: Researchers - total (number in full-time equivalent),-0.4212294674226696,0.0403704060394183,24,region_and_year
SYB65_328_202209_Intentional homicides and other crimes,"Percentage of male and female intentional homicide victims, Male",SYB65_314_202209_Internet Usage,Percentage of individuals using the internet,-0.3295802988747701,7.91266383243924e-14,488,region_and_year
SYB65_328_202209_Intentional homicides and other crimes,"Percentage of male and female intentional homicide victims, Male",SYB65_245_202209_Public expenditure on education,Basic access to computers by level of education: Lower secondary,-0.370741223858778,0.0002347299988483,94,region_and_year
SYB65_328_202209_Intentional homicides and other crimes,"Percentage of male and female intentional homicide victims, Male",SYB65_245_202209_Public expenditure on education,Basic access to computers by level of education: Primary,-0.2308422914579521,0.0268369794728726,92,region_and_year
SYB65_328_202209_Intentional homicides and other crimes,"Percentage of male and female intentional homicide victims, Male",SYB65_245_202209_Public expenditure on education,Basic access to computers by level of education: Upper secondary,-0.2793342242181506,0.0073305681036075,91,region_and_year
SYB65_328_202209_Intentional homicides and other crimes,"Percentage of male and female intentional homicide victims, Male",SYB65_319_202209_Ratio of girls to boys in education,Ratio of girls to boys in secondary education,0.2546751696362903,6.659458698573697e-07,371,region_and_year
SYB65_328_202209_Intentional homicides and other crimes,"Percentage of male and female intentional homicide victims, Male",SYB65_319_202209_Ratio of girls to boys in education,Ratio of girls to boys in upper secondary education,0.3069865291447675,1.327736059940749e-09,374,region_and_year
SYB65_328_202209_Intentional homicides and other crimes,"Percentage of male and female intentional homicide victims, Male",SYB65_310_202209_Carbon Dioxide Emission Estimates,Emissions per capita (metric tons of carbon dioxide),-0.2057651956323154,0.0001596494766702,332,region_and_year
SYB65_328_202209_Intentional homicides and other crimes,"Percentage of male and female intentional homicide victims, Male","SYB65_1_202209_Population, Surface Area and Density",Population aged 0 to 14 years old (percentage),0.3051019228518725,9.805190795338472e-09,339,region_and_year
SYB65_328_202209_Intentional homicides and other crimes,"Percentage of male and female intentional homicide victims, Male","SYB65_1_202209_Population, Surface Area and Density",Population aged 60+ years old (percentage),-0.3107423040080997,5.047959702827038e-09,339,region_and_year
SYB65_328_202209_Intentional homicides and other crimes,"Percentage of male and female intentional homicide victims, Male",SYB65_154_202209_Health Personnel,Health personnel: Dentists (number),-0.2859124952178931,0.0419638820713294,51,region_and_year
SYB65_328_202209_Intentional homicides and other crimes,"Percentage of male and female intentional homicide victims, Male",SYB65_154_202209_Health Personnel,Health personnel: Nurses and midwives (number),0.5744040670519419,0.0251216537504625,15,region_and_year
SYB65_328_202209_Intentional homicides and other crimes,"Percentage of male and female intentional homicide victims, Male",SYB65_154_202209_Health Personnel,Health personnel: Nurses and midwives personnel (per 1000 population),-0.3541213005286632,5.231162007764396e-09,257,region_and_year
SYB65_328_202209_Intentional homicides and other crimes,"Percentage of male and female intentional homicide victims, Male",SYB65_154_202209_Health Personnel,Health personnel: Pharmacists (per 1000 population),-0.319468495355051,2.860742044583062e-06,206,region_and_year
